Biosample,Accession,Species,Prophage count
SAMD00112300,AP019394.1,Enterococcus faecium,1
SAMD00112300,AP019395.1,Enterococcus faecium,0
SAMD00112300,AP019396.1,Enterococcus faecium,0
SAMD00202474,AP022341.1,Enterococcus faecium,1
SAMD00202474,AP022342.1,Enterococcus faecium,0
SAMD00202474,AP022343.1,Enterococcus faecium,0
SAMD00324535,AP024831.1,Enterococcus faecium,1
SAMD00324536,AP024837.1,Enterococcus faecium,1
SAMD00466802,AP026566.1,Enterococcus faecium,4
SAMD00466807,AP026601.1,Enterococcus faecium,5
SAMD00577372,AP027294.1,Enterococcus faecium,2
SAMD00577372,AP027295.1,Enterococcus faecium,0
SAMD00623430,AP028415.1,Enterococcus faecium,1
SAMN02604218,CP003351.2,Enterococcus faecium,0
SAMN02604218,CP003352.2,Enterococcus faecium,0
SAMN02604218,CP003353.1,Enterococcus faecium,0
SAMN02604218,CP003354.2,Enterococcus faecium,0
SAMN00002237,CP003583.1,Enterococcus faecium,1
SAMN00002237,CP003585.1,Enterococcus faecium,0
SAMN02604149,CP004063.1,Enterococcus faecium,1
SAMN02604149,CP004064.1,Enterococcus faecium,0
SAMN02194078,CP006030.1,Enterococcus faecium,1
SAMN02194078,CP006031.1,Enterococcus faecium,0
SAMN03486724,CP011281.1,Enterococcus faecium,2
SAMN03339922,CP011828.1,Enterococcus faecium,1
SAMN03988632,CP012430.1,Enterococcus faecium,2
SAMN03988632,CP012435.1,Enterococcus faecium,0
SAMN03988624,CP012460.1,Enterococcus faecium,0
SAMN04009964,CP012522.1,Enterococcus faecium,2
SAMN04201208,CP013009.1,Enterococcus faecium,2
SAMN04201208,CP013010.1,Enterococcus faecium,0
SAMN04418075,CP013994.1,Enterococcus faecium,4
SAMN04418075,CP013995.1,Enterococcus faecium,0
SAMN04418075,CP013996.1,Enterococcus faecium,0
SAMN04045274,CP014529.1,Enterococcus faecium,3
SAMN03988630,CP016163.1,Enterococcus faecium,0
SAMN05933398,CP017787.1,Enterococcus faecium,0
SAMN05933399,CP017792.1,Enterococcus faecium,0
SAMN05933400,CP017797.1,Enterococcus faecium,0
SAMN06019998,CP018065.1,Enterococcus faecium,3
SAMN06018903,CP018071.1,Enterococcus faecium,2
SAMN06006823,CP018128.1,Enterococcus faecium,3
SAMN06186500,CP019208.1,Enterococcus faecium,2
SAMN06463381,CP019970.1,Enterococcus faecium,0
SAMN06472829,CP019988.1,Enterococcus faecium,2
SAMN06472830,CP019992.1,Enterococcus faecium,2
SAMN06621458,CP020484.1,Enterococcus faecium,3
SAMN06621457,CP020488.1,Enterococcus faecium,3
SAMN07211315,CP021885.1,Enterococcus faecium,0
SAMN07638053,CP023423.1,Enterococcus faecium,0
SAMN07679728,CP023780.1,Enterococcus faecium,3
SAMN07679728,CP023781.1,Enterococcus faecium,0
SAMN07679728,CP023782.1,Enterococcus faecium,0
SAMN07679728,CP023783.1,Enterococcus faecium,0
SAMN07679729,CP023784.1,Enterococcus faecium,3
SAMN07679729,CP023785.1,Enterococcus faecium,0
SAMN07679729,CP023786.1,Enterococcus faecium,0
SAMN07679729,CP023787.1,Enterococcus faecium,0
SAMN07679729,CP023788.1,Enterococcus faecium,0
SAMN07679730,CP023789.1,Enterococcus faecium,3
SAMN07679730,CP023790.1,Enterococcus faecium,0
SAMN07679730,CP023791.1,Enterococcus faecium,0
SAMN07679730,CP023792.1,Enterococcus faecium,0
SAMN07679730,CP023793.1,Enterococcus faecium,0
SAMN07679731,CP023794.1,Enterococcus faecium,3
SAMN07679731,CP023795.1,Enterococcus faecium,0
SAMN07679731,CP023796.1,Enterococcus faecium,0
SAMN07679731,CP023797.1,Enterococcus faecium,0
SAMN07679731,CP023798.1,Enterococcus faecium,0
SAMN07679733,CP023799.1,Enterococcus faecium,3
SAMN07679733,CP023800.1,Enterococcus faecium,0
SAMN07679733,CP023801.1,Enterococcus faecium,0
SAMN07679733,CP023802.1,Enterococcus faecium,0
SAMN07679733,CP023803.1,Enterococcus faecium,0
SAMN07679734,CP023804.1,Enterococcus faecium,3
SAMN07679734,CP023805.1,Enterococcus faecium,0
SAMN07679734,CP023806.1,Enterococcus faecium,0
SAMN07679734,CP023807.1,Enterococcus faecium,0
SAMN07679732,CP023808.1,Enterococcus faecium,3
SAMN07679732,CP023809.1,Enterococcus faecium,0
SAMN07679732,CP023810.1,Enterococcus faecium,0
SAMN07679732,CP023811.1,Enterococcus faecium,0
SAMN07679732,CP023812.1,Enterococcus faecium,0
SAMN08102921,CP025077.1,Enterococcus faecium,1
SAMN08102921,CP025078.1,Enterococcus faecium,0
SAMN08174306,CP025425.1,Enterococcus faecium,2
SAMN08174306,CP025426.1,Enterococcus faecium,0
SAMN08174306,CP025427.1,Enterococcus faecium,0
SAMN08289536,CP025685.1,Enterococcus faecium,2
SAMN08289536,CP025687.1,Enterococcus faecium,0
SAMN06252387,CP025754.1,Enterococcus faecium,2
SAMN06252387,CP025755.1,Enterococcus faecium,0
SAMN06252387,CP025756.1,Enterococcus faecium,1
SAMN08689723,CP028727.1,Enterococcus faecium,0
SAMN09464428,CP030110.1,Enterococcus faecium,1
SAMN10273305,CP033206.1,Enterococcus faecium,1
SAMN10273305,CP033207.1,Enterococcus faecium,0
SAMN10742281,CP035136.1,Enterococcus faecium,1
SAMN10742281,CP035137.1,Enterococcus faecium,0
SAMN10754017,CP035220.1,Enterococcus faecium,4
SAMN10754017,CP035221.1,Enterococcus faecium,0
SAMN10863479,CP035648.1,Enterococcus faecium,1
SAMN10863479,CP035649.1,Enterococcus faecium,0
SAMN10863491,CP035654.1,Enterococcus faecium,1
SAMN10863491,CP035655.1,Enterococcus faecium,0
SAMN10863492,CP035660.1,Enterococcus faecium,3
SAMN10863492,CP035661.1,Enterococcus faecium,0
SAMN11180681,CP038163.1,Enterococcus faecium,2
SAMN11180789,CP038166.1,Enterococcus faecium,0
SAMN11180836,CP038168.1,Enterococcus faecium,1
SAMN11189591,CP038170.1,Enterococcus faecium,2
SAMN11189932,CP038172.1,Enterococcus faecium,1
SAMN11189927,CP038174.1,Enterococcus faecium,3
SAMN10867605,CP039729.1,Enterococcus faecium,1
SAMN11633508,CP040368.1,Enterococcus faecium,1
SAMN11633508,CP040369.1,Enterococcus faecium,0
SAMN11848047,CP040704.1,Enterococcus faecium,0
SAMN11848047,CP040706.1,Enterococcus faecium,1
SAMN11890391,CP040740.1,Enterococcus faecium,1
SAMN11890391,CP040741.1,Enterococcus faecium,0
SAMN11942429,CP040849.1,Enterococcus faecium,2
SAMN11942429,CP040850.1,Enterococcus faecium,0
SAMN11952093,CP040873.1,Enterococcus faecium,0
SAMN11952093,CP040875.1,Enterococcus faecium,2
SAMN11952093,CP040876.1,Enterococcus faecium,0
SAMN11960005,CP040877.1,Enterococcus faecium,0
SAMN11960005,CP040878.1,Enterococcus faecium,3
SAMN11942428,CP040904.1,Enterococcus faecium,0
SAMN11942428,CP040905.1,Enterococcus faecium,0
SAMN11974796,CP040906.1,Enterococcus faecium,0
SAMN11974796,CP040907.1,Enterococcus faecium,2
SAMN12141647,CP041255.1,Enterococcus faecium,0
SAMN12141647,CP041256.1,Enterococcus faecium,0
SAMN12141647,CP041257.1,Enterococcus faecium,2
SAMN12138936,CP041261.3,Enterococcus faecium,3
SAMN12138936,CP041262.3,Enterococcus faecium,0
SAMN12138986,CP041270.2,Enterococcus faecium,3
SAMN12138986,CP041271.2,Enterococcus faecium,0
SAMN13106282,CP045602.1,Enterococcus faecium,1
SAMN13283502,CP046076.1,Enterococcus faecium,0
SAMN13283502,CP046077.1,Enterococcus faecium,5
SAMN12688234,CP050255.1,Enterococcus faecium,2
SAMN14446140,CP050648.1,Enterococcus faecium,1
SAMN14446140,CP050649.1,Enterococcus faecium,0
SAMN14446138,CP050650.1,Enterococcus faecium,2
SAMN14446138,CP050651.1,Enterococcus faecium,0
SAMN14969421,CP053704.1,Enterococcus faecium,2
SAMN15643623,CP060861.1,Enterococcus faecium,2
SAMN16327791,CP064406.1,Enterococcus faecium,3
SAMN16327791,CP064409.1,Enterococcus faecium,0
SAMN16327730,CP064424.1,Enterococcus faecium,2
SAMN17012772,CP065547.1,Enterococcus faecium,1
SAMN16988100,CP065752.1,Enterococcus faecium,1
SAMN17038071,CP066389.1,Enterococcus faecium,2
SAMN17038091,CP066576.1,Enterococcus faecium,3
SAMN17038093,CP066583.1,Enterococcus faecium,1
SAMN17038094,CP066591.1,Enterococcus faecium,1
SAMN23828484,CP089319.1,Enterococcus faecium,3
SAMN23424742,CP091213.1,Enterococcus faecium,0
SAMN23424740,CP091221.1,Enterococcus faecium,2
SAMN23424740,CP091222.1,Enterococcus faecium,0
SAMN28025461,CP097027.1,Enterococcus faecium,3
SAMN28025445,CP097061.1,Enterococcus faecium,2
SAMN28025445,CP097064.1,Enterococcus faecium,0
SAMN29862207,CP102534.1,Enterococcus faecium,2
SAMN31742645,CP112862.1,Enterococcus faecium,3
SAMN32302292,CP114617.1,Enterococcus faecium,3
SAMN32302292,CP114619.1,Enterococcus faecium,0
SAMN32527831,CP115812.1,Enterococcus faecium,1
SAMN32632906,CP116023.1,Enterococcus faecium,0
SAMN33358676,CP118548.1,Enterococcus faecium,2
SAMN33358676,CP118549.1,Enterococcus faecium,0
SAMN33358676,CP118550.1,Enterococcus faecium,0
SAMN33358676,CP118551.1,Enterococcus faecium,0
SAMN33336517,CP118955.1,Enterococcus faecium,1
SAMN33438667,CP119150.1,Enterococcus faecium,2
SAMN35725530,CP128188.1,Enterococcus faecium,2
SAMEA3726428,LN999987.1,Enterococcus faecium,2
SAMEA3726428,LN999988.1,Enterococcus faecium,0
SAMEA3726428,LN999989.1,Enterococcus faecium,0
SAMEA3726428,LN999990.1,Enterococcus faecium,1
SAMEA4884426,LR132067.1,Enterococcus faecium,0
SAMEA4884426,LR132068.1,Enterococcus faecium,0
SAMEA4884531,LR134095.1,Enterococcus faecium,1
SAMEA4884531,LR134096.1,Enterococcus faecium,0
SAMEA4884790,LR134105.1,Enterococcus faecium,1
SAMEA4884790,LR134106.1,Enterococcus faecium,0
SAMEA4557825,LR134337.1,Enterococcus faecium,0
SAMEA4884567,LR135169.1,Enterococcus faecium,1
SAMEA4884646,LR135170.1,Enterococcus faecium,1
SAMEA4884646,LR135171.1,Enterococcus faecium,0
SAMEA4884646,LR135172.1,Enterococcus faecium,0
SAMEA4884683,LR135174.1,Enterococcus faecium,0
SAMEA4884683,LR135175.1,Enterococcus faecium,0
SAMEA4884467,LR135179.1,Enterococcus faecium,0
SAMEA4884467,LR135180.1,Enterococcus faecium,0
SAMEA4884544,LR135181.1,Enterococcus faecium,1
SAMEA4884544,LR135182.1,Enterococcus faecium,0
SAMEA4884718,LR135191.1,Enterococcus faecium,1
SAMEA4884718,LR135192.1,Enterococcus faecium,0
SAMEA4884801,LR135197.1,Enterococcus faecium,1
SAMEA4884801,LR135198.1,Enterococcus faecium,0
SAMEA4885012,LR135203.1,Enterococcus faecium,2
SAMEA4885012,LR135204.1,Enterococcus faecium,0
SAMEA4885012,LR135205.1,Enterococcus faecium,0
SAMEA4884924,LR135219.1,Enterococcus faecium,2
SAMEA4884924,LR135220.1,Enterococcus faecium,0
SAMEA4884910,LR135226.1,Enterococcus faecium,2
SAMEA4884910,LR135227.1,Enterococcus faecium,0
SAMEA4884910,LR135229.1,Enterococcus faecium,0
SAMEA4884910,LR135231.1,Enterococcus faecium,0
SAMEA4884945,LR135235.1,Enterococcus faecium,3
SAMEA4884945,LR135236.1,Enterococcus faecium,0
SAMEA4884873,LR135243.1,Enterococcus faecium,2
SAMEA4884873,LR135244.1,Enterococcus faecium,0
SAMEA4884974,LR135254.1,Enterococcus faecium,2
SAMEA4884974,LR135255.1,Enterococcus faecium,0
SAMEA4884974,LR135256.1,Enterococcus faecium,0
SAMEA4884735,LR135258.1,Enterococcus faecium,1
SAMEA4884735,LR135259.1,Enterococcus faecium,0
SAMEA4884860,LR135278.1,Enterococcus faecium,4
SAMEA4884860,LR135279.1,Enterococcus faecium,0
SAMEA4885040,LR135287.1,Enterococcus faecium,2
SAMEA4885040,LR135288.1,Enterococcus faecium,0
SAMEA4885040,LR135290.1,Enterococcus faecium,0
SAMEA4885076,LR135293.1,Enterococcus faecium,1
SAMEA4885076,LR135294.1,Enterococcus faecium,0
SAMEA4885211,LR135297.1,Enterococcus faecium,3
SAMEA4885211,LR135298.1,Enterococcus faecium,0
SAMEA4885079,LR135307.1,Enterococcus faecium,3
SAMEA4885079,LR135308.1,Enterococcus faecium,0
SAMEA4885079,LR135309.1,Enterococcus faecium,0
SAMEA4885360,LR135317.1,Enterococcus faecium,3
SAMEA4885360,LR135318.1,Enterococcus faecium,0
SAMEA4885352,LR135324.1,Enterococcus faecium,3
SAMEA4885352,LR135325.1,Enterococcus faecium,0
SAMEA4885231,LR135331.1,Enterococcus faecium,2
SAMEA4885231,LR135333.1,Enterococcus faecium,0
SAMEA4885231,LR135334.1,Enterococcus faecium,0
SAMEA4885156,LR135339.1,Enterococcus faecium,1
SAMEA4885156,LR135340.1,Enterococcus faecium,0
SAMEA4885631,LR135344.1,Enterococcus faecium,4
SAMEA4885631,LR135345.1,Enterococcus faecium,0
SAMEA4885631,LR135350.1,Enterococcus faecium,0
SAMEA4885529,LR135351.1,Enterococcus faecium,2
SAMEA4885529,LR135352.1,Enterococcus faecium,0
SAMEA4885488,LR135357.1,Enterococcus faecium,1
SAMEA4885488,LR135358.1,Enterococcus faecium,0
SAMEA4885488,LR135362.1,Enterococcus faecium,0
SAMEA4885624,LR135364.1,Enterococcus faecium,2
SAMEA4885624,LR135365.1,Enterococcus faecium,0
SAMEA4885602,LR135372.1,Enterococcus faecium,1
SAMEA4885602,LR135373.1,Enterococcus faecium,0
SAMEA4885602,LR135375.1,Enterococcus faecium,0
SAMEA4885602,LR135379.1,Enterococcus faecium,0
SAMEA4885473,LR135384.1,Enterococcus faecium,3
SAMEA4885473,LR135385.1,Enterococcus faecium,0
SAMEA4885694,LR135394.1,Enterococcus faecium,3
SAMEA4885694,LR135395.1,Enterococcus faecium,0
SAMEA4885755,LR135401.1,Enterococcus faecium,3
SAMEA4885755,LR135402.1,Enterococcus faecium,0
SAMEA4885688,LR135408.1,Enterococcus faecium,3
SAMEA4885688,LR135409.1,Enterococcus faecium,0
SAMEA4885722,LR135414.1,Enterococcus faecium,3
SAMEA4885722,LR135415.1,Enterococcus faecium,0
SAMEA4885812,LR135419.1,Enterococcus faecium,2
SAMEA4885924,LR135428.1,Enterococcus faecium,2
SAMEA4885924,LR135429.1,Enterococcus faecium,0
SAMEA4885924,LR135430.1,Enterococcus faecium,0
SAMEA4885878,LR135435.1,Enterococcus faecium,1
SAMEA4885878,LR135436.1,Enterococcus faecium,0
SAMEA4884989,LR135443.1,Enterococcus faecium,2
SAMEA4884989,LR135450.1,Enterococcus faecium,0
SAMEA4885972,LR135474.1,Enterococcus faecium,0
SAMEA4885795,LR135475.1,Enterococcus faecium,1
SAMEA4885795,LR135476.1,Enterococcus faecium,0
SAMEA4884734,LR135482.1,Enterococcus faecium,1
SAMEA4884734,LR135483.1,Enterococcus faecium,0
SAMEA4885787,LR135488.1,Enterococcus faecium,4
SAMEA4885787,LR135489.1,Enterococcus faecium,0
SAMEA4885787,LR135490.1,Enterococcus faecium,0
SAMEA4884658,LR135782.1,Enterococcus faecium,1
SAMEA4884658,LR135783.1,Enterococcus faecium,0
SAMEA4884658,LR135784.1,Enterococcus faecium,0
SAMEA3614259,LR215968.1,Enterococcus faecium,1
SAMN03329879,CP053886.1,Streptococcus agalactiae,1
SAMN03329869,CP053887.1,Streptococcus agalactiae,0
SAMN03329919,CP053888.1,Streptococcus agalactiae,0
SAMN03329918,CP053889.1,Streptococcus agalactiae,0
SAMN12355421,CP053890.1,Streptococcus agalactiae,0
SAMN03329878,CP054054.1,Streptococcus agalactiae,1
SAMN12355400,CP054055.1,Streptococcus agalactiae,0
SAMN15246708,CP058666.1,Streptococcus agalactiae,0
SAMN16191206,CP063198.2,Streptococcus agalactiae,0
SAMN22108510,CP086129.1,Streptococcus agalactiae,0
SAMN22108509,CP086130.1,Streptococcus agalactiae,1
SAMN30873151,CP104748.1,Streptococcus agalactiae,0
SAMN30873150,CP104749.1,Streptococcus agalactiae,0
SAMN30873149,CP104750.1,Streptococcus agalactiae,0
SAMN31213618,CP107524.1,Streptococcus agalactiae,3
SAMN32878363,CP116708.1,Streptococcus agalactiae,0
SAMN32878362,CP116709.1,Streptococcus agalactiae,0
SAMN32878361,CP116710.1,Streptococcus agalactiae,1
SAMN32878360,CP116711.1,Streptococcus agalactiae,0
SAMN32878359,CP116712.1,Streptococcus agalactiae,0
SAMN32878358,CP116713.1,Streptococcus agalactiae,2
SAMN32878357,CP116714.1,Streptococcus agalactiae,2
SAMN33275459,CP118043.1,Streptococcus agalactiae,1
SAMN33275442,CP118079.1,Streptococcus agalactiae,0
SAMN33275441,CP118080.1,Streptococcus agalactiae,0
SAMN35521428,CP129876.1,Streptococcus agalactiae,0
SAMEA2272272,HF952104.1,Streptococcus agalactiae,0
SAMEA2272371,HF952105.1,Streptococcus agalactiae,1
SAMEA3139000,HG939456.1,Streptococcus agalactiae,0
SAMEA3529271,LR134265.1,Streptococcus agalactiae,1
SAMEA104210798,LR134512.1,Streptococcus agalactiae,1
SAMEA104224788,LR134520.1,Streptococcus agalactiae,0
SAMEA3597587,LS483342.1,Streptococcus agalactiae,0
SAMEA3856681,LS483387.1,Streptococcus agalactiae,0
SAMEA3888151,LT545678.1,Streptococcus agalactiae,2
SAMEA46071418,LT714196.1,Streptococcus agalactiae,0
SAMEA8908802,OX460906.1,Streptococcus agalactiae,0
SAMEA8908799,OX460911.1,Streptococcus agalactiae,0
SAMEA8908800,OX460931.1,Streptococcus agalactiae,0
SAMEA8908794,OX460934.1,Streptococcus agalactiae,1
SAMEA8908811,OX460935.1,Streptococcus agalactiae,1
SAMEA8908797,OX460938.1,Streptococcus agalactiae,0
SAMEA8908803,OX460940.1,Streptococcus agalactiae,0
SAMEA8908804,OX460941.1,Streptococcus agalactiae,1
SAMEA8908806,OX460942.1,Streptococcus agalactiae,1
SAMEA8908795,OX460943.1,Streptococcus agalactiae,0
SAMEA8908801,OX460960.1,Streptococcus agalactiae,1
SAMEA8908801,OX460962.1,Streptococcus agalactiae,0
SAMEA8908798,OX460968.1,Streptococcus agalactiae,1
SAMEA8908809,OX460984.1,Streptococcus agalactiae,1
SAMEA8908808,OX460985.1,Streptococcus agalactiae,0
SAMEA8908793,OX461088.1,Streptococcus agalactiae,0
SAMEA8908792,OX461090.1,Streptococcus agalactiae,2
SAMEA8908792,OX461091.1,Streptococcus agalactiae,0
SAMEA8908810,OX461103.1,Streptococcus agalactiae,0
SAMEA8908796,OX465025.1,Streptococcus agalactiae,0
SAMEA8908805,OX595791.1,Streptococcus agalactiae,0
SAMN14927984,CP053585.1,Salmonella enterica,2
SAMN05949357,CP053865.1,Salmonella enterica,4
SAMN14987684,CP053870.1,Salmonella enterica,4
SAMN14271042,CP054827.1,Salmonella enterica,3
SAMN15796617,CP060169.1,Salmonella enterica,5
SAMN16282620,CP062220.1,Salmonella enterica,4
SAMN14150057,CP063140.1,Salmonella enterica,4
SAMN16552335,CP063700.1,Salmonella enterica,2
SAMN16552336,CP063702.1,Salmonella enterica,3
SAMN16552337,CP063705.1,Salmonella enterica,3
SAMN16552338,CP063708.1,Salmonella enterica,2
SAMN16707726,CP064709.1,Salmonella enterica,0
SAMN17221882,CP068386.1,Salmonella enterica,3
SAMN17319566,CP068696.1,Salmonella enterica,0
SAMN19812513,CP077662.1,Salmonella enterica,1
SAMN20518183,CP080513.1,Salmonella enterica,5
SAMN21166609,CP082916.1,Salmonella enterica,2
SAMN22446303,CP085808.1,Salmonella enterica,0
SAMN22446300,CP085811.1,Salmonella enterica,0
SAMN26664045,CP093392.1,Salmonella enterica,5
SAMN26567210,CP093400.1,Salmonella enterica,2
SAMN26674805,CP093445.1,Salmonella enterica,2
SAMN10425227,CP115834.1,Salmonella enterica,0
SAMN34157280,CP122457.1,Salmonella enterica,0
SAMN32643670,CP126178.1,Salmonella enterica,0
SAMN35301888,CP126323.1,Salmonella enterica,2
SAMEA1705953,FM200053.1,Salmonella enterica,1
SAMEA2272777,FN424405.1,Salmonella enterica,4
SAMEA3138382,FQ312003.1,Salmonella enterica,4
SAMEA2272227,HG326213.1,Salmonella enterica,3
SAMEA3106395,LN649235.1,Salmonella enterica,3
SAMEA1904377,LN890518.1,Salmonella enterica,8
SAMEA1904377,LN890519.1,Salmonella enterica,0
SAMEA1904401,LN890520.1,Salmonella enterica,7
SAMEA1904401,LN890521.1,Salmonella enterica,0
SAMEA2336231,LN890522.1,Salmonella enterica,3
SAMEA2336231,LN890523.1,Salmonella enterica,0
SAMEA2336232,LN890524.1,Salmonella enterica,5
SAMEA2272227,LN999012.1,Salmonella enterica,0
SAMEA3506109,LN999997.1,Salmonella enterica,6
SAMEA5577690,LR590081.1,Salmonella enterica,5
SAMEA5577693,LR590082.1,Salmonella enterica,4
SAMEA4017719,LS483455.1,Salmonella enterica,2
SAMEA4017717,LS483457.1,Salmonella enterica,2
SAMEA4028451,LS483465.1,Salmonella enterica,3
SAMEA3468845,LT571437.1,Salmonella enterica,3
SAMEA104087369,LT855376.1,Salmonella enterica,3
SAMEA104087369,LT855377.1,Salmonella enterica,0
SAMEA104109193,LT882486.1,Salmonella enterica,2
SAMEA104109193,LT882487.1,Salmonella enterica,0
SAMEA2564026,LT905060.2,Salmonella enterica,4
SAMEA2564027,LT905062.1,Salmonella enterica,3
SAMEA2564024,LT905063.1,Salmonella enterica,4
SAMEA3109638,LT905064.1,Salmonella enterica,3
SAMEA2058419,LT905139.1,Salmonella enterica,4
SAMEA2072647,LT905140.1,Salmonella enterica,5
SAMEA2467787,LT905143.1,Salmonella enterica,2
SAMEA2564026,LT906491.1,Salmonella enterica,0
SAMN15900780,CP060803.1,Enterococcus faecalis,0
SAMN15900780,CP060804.1,Enterococcus faecalis,3
SAMN14078803,CP064374.1,Enterococcus faecalis,3
SAMN17169733,CP068249.1,Enterococcus faecalis,1
SAMN17169733,CP068250.1,Enterococcus faecalis,0
SAMN17615183,CP069185.1,Enterococcus faecalis,1
SAMN18062968,CP071172.1,Enterococcus faecalis,2
SAMN18063036,CP071176.1,Enterococcus faecalis,1
SAMN18063036,CP071177.1,Enterococcus faecalis,0
SAMN12272102,CP072508.1,Enterococcus faecalis,0
SAMN19573781,CP076488.1,Enterococcus faecalis,4
SAMN19573781,CP076489.1,Enterococcus faecalis,0
SAMN19573781,CP076490.1,Enterococcus faecalis,0
SAMN19573780,CP076493.1,Enterococcus faecalis,4
SAMN19573780,CP076494.1,Enterococcus faecalis,0
SAMN19573780,CP076495.1,Enterococcus faecalis,0
SAMN19573779,CP076498.1,Enterococcus faecalis,4
SAMN19573779,CP076499.1,Enterococcus faecalis,0
SAMN19573779,CP076500.1,Enterococcus faecalis,0
SAMN20607820,CP080759.1,Enterococcus faecalis,2
SAMN22349649,CP085289.1,Enterococcus faecalis,2
SAMN22349650,CP085291.1,Enterococcus faecalis,4
SAMN22349650,CP085293.1,Enterococcus faecalis,0
SAMN23424485,CP088198.1,Enterococcus faecalis,0
SAMN23424485,CP088199.1,Enterococcus faecalis,0
SAMN23424484,CP088200.1,Enterococcus faecalis,3
SAMN23424484,CP088202.1,Enterococcus faecalis,0
SAMN23424737,CP091227.1,Enterococcus faecalis,3
SAMN23424737,CP091228.1,Enterococcus faecalis,0
SAMN23424736,CP091231.1,Enterococcus faecalis,3
SAMN23424733,CP091237.1,Enterococcus faecalis,0
SAMN23424733,CP091238.1,Enterococcus faecalis,0
SAMN23424735,CP091240.1,Enterococcus faecalis,0
SAMN25249820,CP091889.1,Enterococcus faecalis,6
SAMN25249818,CP091895.1,Enterococcus faecalis,0
SAMN25249817,CP091897.1,Enterococcus faecalis,0
SAMN25249816,CP091899.1,Enterococcus faecalis,1
SAMN25249816,CP091900.1,Enterococcus faecalis,0
SAMN25249813,CP091904.1,Enterococcus faecalis,4
SAMN25249813,CP091905.1,Enterococcus faecalis,0
SAMN25249812,CP091906.1,Enterococcus faecalis,1
SAMN25249812,CP091907.1,Enterococcus faecalis,0
SAMN26754979,CP093957.1,Enterococcus faecalis,6
SAMN28025470,CP097004.1,Enterococcus faecalis,0
SAMN28025470,CP097005.1,Enterococcus faecalis,0
SAMN28025469,CP097006.1,Enterococcus faecalis,0
SAMN28025469,CP097007.1,Enterococcus faecalis,0
SAMN28025468,CP097008.1,Enterococcus faecalis,0
SAMN28025468,CP097009.1,Enterococcus faecalis,0
SAMN28025466,CP097010.1,Enterococcus faecalis,1
SAMN28025466,CP097011.1,Enterococcus faecalis,0
SAMN28025463,CP097020.1,Enterococcus faecalis,1
SAMN28025463,CP097021.1,Enterococcus faecalis,0
SAMN28025460,CP097030.1,Enterococcus faecalis,0
SAMN28025459,CP097031.1,Enterococcus faecalis,2
SAMN28025459,CP097032.1,Enterococcus faecalis,0
SAMN28025459,CP097033.1,Enterococcus faecalis,0
SAMN28025455,CP097042.1,Enterococcus faecalis,1
SAMN28025455,CP097043.1,Enterococcus faecalis,0
SAMN28025452,CP097046.1,Enterococcus faecalis,2
SAMN28025452,CP097047.1,Enterococcus faecalis,0
SAMN28025451,CP097048.1,Enterococcus faecalis,2
SAMN28025451,CP097049.1,Enterococcus faecalis,0
SAMN28025448,CP097056.1,Enterococcus faecalis,2
SAMN28025448,CP097057.1,Enterococcus faecalis,0
SAMN28025448,CP097058.1,Enterococcus faecalis,0
SAMN28025447,CP097059.1,Enterococcus faecalis,1
SAMN28025467,CP097066.1,Enterococcus faecalis,1
SAMN28025467,CP097067.1,Enterococcus faecalis,0
SAMN28025457,CP097069.1,Enterococcus faecalis,2
SAMN28025457,CP097070.1,Enterococcus faecalis,0
SAMN28025457,CP097071.1,Enterococcus faecalis,0
SAMN28677694,CP098025.1,Enterococcus faecalis,5
SAMN28677694,CP098026.1,Enterococcus faecalis,0
SAMN28677694,CP098027.1,Enterococcus faecalis,0
SAMN28677770,CP098418.1,Enterococcus faecalis,2
SAMN28677770,CP098420.1,Enterococcus faecalis,0
SAMN28891356,CP098743.1,Enterococcus faecalis,2
SAMN28891356,CP098744.1,Enterococcus faecalis,0
SAMN30050173,CP102120.1,Enterococcus faecalis,3
SAMN30050172,CP102121.1,Enterococcus faecalis,3
SAMN30551391,CP103863.1,Enterococcus faecalis,3
SAMN30967739,CP106757.1,Enterococcus faecalis,1
SAMN32638696,CP115992.1,Enterococcus faecalis,1
SAMN32638696,CP115994.1,Enterococcus faecalis,0
SAMN32638696,CP115995.1,Enterococcus faecalis,0
SAMN32953418,CP116962.1,Enterococcus faecalis,2
SAMN32953418,CP116965.1,Enterococcus faecalis,0
SAMN33275456,CP118048.1,Enterococcus faecalis,0
SAMN33336514,CP118962.1,Enterococcus faecalis,3
SAMN33438668,CP119159.1,Enterococcus faecalis,5
SAMN33438668,CP119162.1,Enterococcus faecalis,0
SAMN34473392,CP124778.1,Enterococcus faecalis,0
SAMN33741217,CP124882.1,Enterococcus faecalis,1
SAMN33741217,CP124883.1,Enterococcus faecalis,0
SAMN33741215,CP124886.1,Enterococcus faecalis,1
SAMN33741222,CP124887.1,Enterococcus faecalis,0
SAMN33741222,CP124888.1,Enterococcus faecalis,0
SAMN33741214,CP124889.1,Enterococcus faecalis,3
SAMN33741213,CP124890.1,Enterococcus faecalis,0
SAMN33741212,CP124891.1,Enterococcus faecalis,2
SAMN33741212,CP124892.1,Enterococcus faecalis,0
SAMN33741209,CP124894.1,Enterococcus faecalis,3
SAMN33741209,CP124896.1,Enterococcus faecalis,0
SAMN33741208,CP124898.1,Enterococcus faecalis,0
